cat_code,cat_desc,category_level,dt_code,dt_desc,dt_unit,et_code,et_desc,et_unit,geo_code,geo_desc,is_adj,report,detail_code,time_series_code
MIN,All Mining,0,,,,E_D309,"Standard Error for Income Taxes Accrued, Prior and Current Years, Net of Payments",  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D309,MIN_E_D309_US
NDU,All Nondurable Manufacturing,1,,,,E_D309,"Standard Error for Income Taxes Accrued, Prior and Current Years, Net of Payments",  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D309,NDU_E_D309_US
OTR,All Other Retail Trade,1,,,,E_D309,"Standard Error for Income Taxes Accrued, Prior and Current Years, Net of Payments",  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D309,OTR_E_D309_US
PRI,Primary Metals,2,,,,E_D309,"Standard Error for Income Taxes Accrued, Prior and Current Years, Net of Payments",  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D309,PRI_E_D309_US
PTS,"All Professional and Technical Services, Except Legal Services",0,,,,E_D309,"Standard Error for Income Taxes Accrued, Prior and Current Years, Net of Payments",  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D309,PTS_E_D309_US
RET,All Retail Trade,0,,,,E_D309,"Standard Error for Income Taxes Accrued, Prior and Current Years, Net of Payments",  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D309,RET_E_D309_US
TRA,Transportation Equipment,2,,,,E_D309,"Standard Error for Income Taxes Accrued, Prior and Current Years, Net of Payments",  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D309,TRA_E_D309_US
WHS,All Wholesale Trade,0,,,,E_D309,"Standard Error for Income Taxes Accrued, Prior and Current Years, Net of Payments",  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D309,WHS_E_D309_US
311,Food,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,311_E_D326_US
312,Beverage and Tobacco Products,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,312_E_D326_US
313,Textile Mills and Textile Product Mills,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,313_E_D326_US
321,Wood Products,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,321_E_D326_US
322,Paper,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,322_E_D326_US
323,Printing and Related Support Activities,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,323_E_D326_US
324,Petroleum and Coal Products,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,324_E_D326_US
325,All Other Chemicals,3,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,325_E_D326_US
326,Plastics and Rubber Products,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,326_E_D326_US
327,Nonmetallic Mineral Products,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,327_E_D326_US
331,Foundries,3,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,331_E_D326_US
332,Fabricated Metal Products,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,332_E_D326_US
333,Machinery,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,333_E_D326_US
334,All Other Electronic Products,3,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,334_E_D326_US
335,"Electrical Equipment, Appliances, and Components",2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,335_E_D326_US
337,Furniture and Related Products,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,337_E_D326_US
339,Miscellaneous Manufacturing,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,339_E_D326_US
371,"Iron, Steel, and Ferroalloys",3,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,371_E_D326_US
374,Computer and Peripheral Equipment,3,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,374_E_D326_US
375,"Basic Chemicals, Resins, and Synthetics",3,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,375_E_D326_US
376,Motor Vehicles and Parts,3,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,376_E_D326_US
381,Nonferrous Metals,3,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,381_E_D326_US
384,Communications Equipment,3,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,384_E_D326_US
385,Pharmaceuticals and Medicines,3,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,385_E_D326_US
386,Aerospace Products and Parts,3,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,386_E_D326_US
421,"Wholesale Trade, Durable Goods",1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,421_E_D326_US
422,"Wholesale Trade, Nondurable Goods",1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,422_E_D326_US
445,Food and Beverage Stores,1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,445_E_D326_US
448,Clothing and General Merchandise Stores,1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,448_E_D326_US
511,"Publishing Industries, Except Internet",1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,511_E_D326_US
512,Motion Picture and Sound Recording Industries,1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,512_E_D326_US
515,"Broadcasting, Except Internet",1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,515_E_D326_US
517,Telecommunications,1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,517_E_D326_US
519,All Other Information,1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,519_E_D326_US
545,Computer Systems Design and Related Services,1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,545_E_D326_US
546,Management and Technical Consulting Services,1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,546_E_D326_US
547,Scientific Research and Development Services,1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,547_E_D326_US
549,"All Other Professional and Technical Services, Except Legal Services",1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,549_E_D326_US
ANL,Apparel and Leather Products,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,ANL_E_D326_US
CHE,Chemicals,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,CHE_E_D326_US
COM,Computer and Electronic Products,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,COM_E_D326_US
DUR,All Durable Manufacturing,1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,DUR_E_D326_US
INF,All Information,0,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,INF_E_D326_US
MFG,All Manufacturing,0,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,MFG_E_D326_US
MIN,All Mining,0,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,MIN_E_D326_US
NDU,All Nondurable Manufacturing,1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,NDU_E_D326_US
OTR,All Other Retail Trade,1,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,OTR_E_D326_US
PRI,Primary Metals,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,PRI_E_D326_US
PTS,"All Professional and Technical Services, Except Legal Services",0,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,PTS_E_D326_US
RET,All Retail Trade,0,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,RET_E_D326_US
TRA,Transportation Equipment,2,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,TRA_E_D326_US
WHS,All Wholesale Trade,0,,,,E_D326,Standard Error for Capital Stock and Other Capital (Less Treasury Stock),  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_D326,WHS_E_D326_US
311,Food,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,311_E_NIRB_US
312,Beverage and Tobacco Products,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,312_E_NIRB_US
313,Textile Mills and Textile Product Mills,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,313_E_NIRB_US
321,Wood Products,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,321_E_NIRB_US
322,Paper,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,322_E_NIRB_US
323,Printing and Related Support Activities,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,323_E_NIRB_US
324,Petroleum and Coal Products,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,324_E_NIRB_US
325,All Other Chemicals,3,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,325_E_NIRB_US
326,Plastics and Rubber Products,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,326_E_NIRB_US
327,Nonmetallic Mineral Products,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,327_E_NIRB_US
331,Foundries,3,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,331_E_NIRB_US
332,Fabricated Metal Products,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,332_E_NIRB_US
333,Machinery,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,333_E_NIRB_US
334,All Other Electronic Products,3,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,334_E_NIRB_US
335,"Electrical Equipment, Appliances, and Components",2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,335_E_NIRB_US
337,Furniture and Related Products,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,337_E_NIRB_US
339,Miscellaneous Manufacturing,2,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,339_E_NIRB_US
371,"Iron, Steel, and Ferroalloys",3,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,371_E_NIRB_US
374,Computer and Peripheral Equipment,3,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,374_E_NIRB_US
375,"Basic Chemicals, Resins, and Synthetics",3,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,375_E_NIRB_US
376,Motor Vehicles and Parts,3,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,376_E_NIRB_US
381,Nonferrous Metals,3,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,381_E_NIRB_US
384,Communications Equipment,3,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,384_E_NIRB_US
385,Pharmaceuticals and Medicines,3,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,385_E_NIRB_US
386,Aerospace Products and Parts,3,,,,E_NIRB,Standard Error for Net Income Retained in Business,  Millions of Dollars,US,U.S. Total,0,Quarterly Financial Report,E_NIRB,386_E_NIRB_US
